"TIME","GEO","GEO_LABEL","SEX","AGE","UNIT","Value","Flag and Footnotes"
"2016","UKL","Wales","Males","Less than 1 year","Year","78.4",""
"2016","UKL","Wales","Females","Less than 1 year","Year","82.5",""
"2016","UKL1","West Wales and The Valleys","Total","Less than 1 year","Year","80.1",""
"2016","UKL1","West Wales and The Valleys","Males","Less than 1 year","Year","78.0",""
"2016","UKL1","West Wales and The Valleys","Females","Less than 1 year","Year","82.2",""
"2016","UKL2","East Wales","Total","Less than 1 year","Year","81.0",""
"2016","UKL2","East Wales","Males","Less than 1 year","Year","79.0",""
"2016","UKL2","East Wales","Females","Less than 1 year","Year","83.0",""
"2016","UKM","Scotland","Total","Less than 1 year","Year","79.3",""
"2016","UKM","Scotland","Males","Less than 1 year","Year","77.2",""
"2016","UKM","Scotland","Females","Less than 1 year","Year","81.3",""
"2016","UKM2","Eastern Scotland (NUTS 2013)","Total","Less than 1 year","Year","79.8",""
"2016","UKM2","Eastern Scotland (NUTS 2013)","Males","Less than 1 year","Year","78.0",""
"2016","UKM2","Eastern Scotland (NUTS 2013)","Females","Less than 1 year","Year","81.6",""
"2016","UKM3","South Western Scotland (NUTS 2013)","Total","Less than 1 year","Year","78.3",""
"2016","UKM3","South Western Scotland (NUTS 2013)","Males","Less than 1 year","Year","76.0",""
"2016","UKM3","South Western Scotland (NUTS 2013)","Females","Less than 1 year","Year","80.4",""
"2016","UKM5","North Eastern Scotland","Total","Less than 1 year","Year","80.3",""
"2016","UKM5","North Eastern Scotland","Males","Less than 1 year","Year","78.5",""
"2016","UKM5","North Eastern Scotland","Females","Less than 1 year","Year","82.2",""
"2016","UKM6","Highlands and Islands","Total","Less than 1 year","Year","80.9",""
"2016","UKM6","Highlands and Islands","Males","Less than 1 year","Year","78.4",""
"2016","UKM6","Highlands and Islands","Females","Less than 1 year","Year","83.3",""
"2016","UKN","Northern Ireland (UK)","Total","Less than 1 year","Year","81.1",""
"2016","UKN","Northern Ireland (UK)","Males","Less than 1 year","Year","79.2",""
"2016","UKN","Northern Ireland (UK)","Females","Less than 1 year","Year","82.9",""
"2016","UKN0","Northern Ireland (UK)","Total","Less than 1 year","Year","81.1",""
"2016","UKN0","Northern Ireland (UK)","Males","Less than 1 year","Year","79.2",""
"2016","UKN0","Northern Ireland (UK)","Females","Less than 1 year","Year","82.9",""
"2016","IS","Iceland","Total","Less than 1 year","Year","82.2",""
"2016","IS","Iceland","Males","Less than 1 year","Year","80.4",""
"2016","IS","Iceland","Females","Less than 1 year","Year","84.1",""
"2016","IS0","Ísland","Total","Less than 1 year","Year","82.2",""
"2016","IS0","Ísland","Males","Less than 1 year","Year","80.4",""
"2016","IS0","Ísland","Females","Less than 1 year","Year","84.1",""
"2016","IS00","Ísland","Total","Less than 1 year","Year","82.2",""
"2016","IS00","Ísland","Males","Less than 1 year","Year","80.4",""
"2016","IS00","Ísland","Females","Less than 1 year","Year","84.1",""
"2016","LI","Liechtenstein","Total","Less than 1 year","Year","82.3",""
"2016","LI","Liechtenstein","Males","Less than 1 year","Year","80.6",""
"2016","LI","Liechtenstein","Females","Less than 1 year","Year","84.0",""
"2016","LI0","Liechtenstein","Total","Less than 1 year","Year","82.3",""
"2016","LI0","Liechtenstein","Males","Less than 1 year","Year","80.6",""
"2016","LI0","Liechtenstein","Females","Less than 1 year","Year","84.0",""
"2016","LI00","Liechtenstein","Total","Less than 1 year","Year","82.3",""
"2016","LI00","Liechtenstein","Males","Less than 1 year","Year","80.6",""
"2016","LI00","Liechtenstein","Females","Less than 1 year","Year","84.0",""
"2016","NO","Norway","Total","Less than 1 year","Year","82.5",""
"2016","NO","Norway","Males","Less than 1 year","Year","80.7",""
"2016","NO","Norway","Females","Less than 1 year","Year","84.2",""
"2016","NO0","Norge","Total","Less than 1 year","Year","82.5",""
"2016","NO0","Norge","Males","Less than 1 year","Year","80.7",""
"2016","NO0","Norge","Females","Less than 1 year","Year","84.2",""
"2016","NO01","Oslo og Akershus","Total","Less than 1 year","Year","83.0",""
"2016","NO01","Oslo og Akershus","Males","Less than 1 year","Year","81.4",""
"2016","NO01","Oslo og Akershus","Females","Less than 1 year","Year","84.5",""
"2016","NO02","Hedmark og Oppland","Total","Less than 1 year","Year","81.7",""
"2016","NO02","Hedmark og Oppland","Males","Less than 1 year","Year","80.1",""
"2016","NO02","Hedmark og Oppland","Females","Less than 1 year","Year","83.2",""
"2016","NO03","Sør-Østlandet","Total","Less than 1 year","Year","82.1",""
"2016","NO03","Sør-Østlandet","Males","Less than 1 year","Year","80.3",""
"2016","NO03","Sør-Østlandet","Females","Less than 1 year","Year","83.8",""
"2016","NO04","Agder og Rogaland","Total","Less than 1 year","Year","82.5",""
"2016","NO04","Agder og Rogaland","Males","Less than 1 year","Year","80.7",""
"2016","NO04","Agder og Rogaland","Females","Less than 1 year","Year","84.3",""
"2016","NO05","Vestlandet","Total","Less than 1 year","Year","82.7",""
"2016","NO05","Vestlandet","Males","Less than 1 year","Year","80.7",""
"2016","NO05","Vestlandet","Females","Less than 1 year","Year","84.7",""
"2016","NO06","Trøndelag","Total","Less than 1 year","Year","82.8",""
"2016","NO06","Trøndelag","Males","Less than 1 year","Year","81.3",""
"2016","NO06","Trøndelag","Females","Less than 1 year","Year","84.3",""
"2016","NO07","Nord-Norge","Total","Less than 1 year","Year","81.9",""
"2016","NO07","Nord-Norge","Males","Less than 1 year","Year","79.9",""
"2016","NO07","Nord-Norge","Females","Less than 1 year","Year","84.0",""
"2016","CH","Switzerland","Total","Less than 1 year","Year","83.7",""
"2016","CH","Switzerland","Males","Less than 1 year","Year","81.7",""
"2016","CH","Switzerland","Females","Less than 1 year","Year","85.6",""
"2016","CH0","Schweiz/Suisse/Svizzera","Total","Less than 1 year","Year","83.7",""
"2016","CH0","Schweiz/Suisse/Svizzera","Males","Less than 1 year","Year","81.7",""
"2016","CH0","Schweiz/Suisse/Svizzera","Females","Less than 1 year","Year","85.6",""
"2016","CH01","Région lémanique","Total","Less than 1 year","Year","84.2",""
"2016","CH01","Région lémanique","Males","Less than 1 year","Year","81.7",""
"2016","CH01","Région lémanique","Females","Less than 1 year","Year","86.4",""
"2016","CH02","Espace Mittelland","Total","Less than 1 year","Year","83.1",""
"2016","CH02","Espace Mittelland","Males","Less than 1 year","Year","81.1",""
"2016","CH02","Espace Mittelland","Females","Less than 1 year","Year","85.0",""
"2016","CH03","Nordwestschweiz","Total","Less than 1 year","Year","83.6",""
"2016","CH03","Nordwestschweiz","Males","Less than 1 year","Year","81.8",""
"2016","CH03","Nordwestschweiz","Females","Less than 1 year","Year","85.3",""
"2016","CH04","Zürich","Total","Less than 1 year","Year","83.9",""
"2016","CH04","Zürich","Males","Less than 1 year","Year","81.9",""
"2016","CH04","Zürich","Females","Less than 1 year","Year","85.8",""
"2016","CH05","Ostschweiz","Total","Less than 1 year","Year","83.4",""
"2016","CH05","Ostschweiz","Males","Less than 1 year","Year","81.9",""
"2016","CH05","Ostschweiz","Females","Less than 1 year","Year","84.9",""
"2016","CH06","Zentralschweiz","Total","Less than 1 year","Year","84.0",""
"2016","CH06","Zentralschweiz","Males","Less than 1 year","Year","82.4",""
"2016","CH06","Zentralschweiz","Females","Less than 1 year","Year","85.7",""
"2016","CH07","Ticino","Total","Less than 1 year","Year","85.0",""
"2016","CH07","Ticino","Males","Less than 1 year","Year","82.7",""
"2016","CH07","Ticino","Females","Less than 1 year","Year","86.9",""
"2016","ME","Montenegro","Total","Less than 1 year","Year","76.5",""
"2016","ME","Montenegro","Males","Less than 1 year","Year","74.1",""
"2016","ME","Montenegro","Females","Less than 1 year","Year","78.9",""
"2016","ME0","Crna Gora","Total","Less than 1 year","Year","76.5",""
"2016","ME0","Crna Gora","Males","Less than 1 year","Year","74.1",""
"2016","ME0","Crna Gora","Females","Less than 1 year","Year","78.9",""
"2016","ME00","Crna Gora","Total","Less than 1 year","Year","76.5",""
"2016","ME00","Crna Gora","Males","Less than 1 year","Year","74.1",""
"2016","ME00","Crna Gora","Females","Less than 1 year","Year","78.9",""
"2016","MK","Former Yugoslav Republic of Macedonia, the","Total","Less than 1 year","Year","75.4",""
"2016","MK","Former Yugoslav Republic of Macedonia, the","Males","Less than 1 year","Year","73.4",""
"2016","MK","Former Yugoslav Republic of Macedonia, the","Females","Less than 1 year","Year","77.5",""
"2016","MK0","Poranesna jugoslovenska Republika Makedonija","Total","Less than 1 year","Year","75.4",""
"2016","MK0","Poranesna jugoslovenska Republika Makedonija","Males","Less than 1 year","Year","73.4",""
"2016","MK0","Poranesna jugoslovenska Republika Makedonija","Females","Less than 1 year","Year","77.5",""
"2016","MK00","Poranesna jugoslovenska Republika Makedonija","Total","Less than 1 year","Year","75.4",""
"2016","MK00","Poranesna jugoslovenska Republika Makedonija","Males","Less than 1 year","Year","73.4",""
"2016","MK00","Poranesna jugoslovenska Republika Makedonija","Females","Less than 1 year","Year","77.5",""
"2016","AL","Albania","Total","Less than 1 year","Year","78.5",""
"2016","AL","Albania","Males","Less than 1 year","Year","77.0",""
"2016","AL","Albania","Females","Less than 1 year","Year","80.1",""
"2016","AL0","Shqipëria","Total","Less than 1 year","Year","78.5",""
"2016","AL0","Shqipëria","Males","Less than 1 year","Year","77.0",""
"2016","AL0","Shqipëria","Females","Less than 1 year","Year","80.2",""
"2016","RS","Serbia","Total","Less than 1 year","Year","75.7",""
"2016","RS","Serbia","Males","Less than 1 year","Year","73.2",""
"2016","RS","Serbia","Females","Less than 1 year","Year","78.3",""
"2016","TR","Turkey","Total","Less than 1 year","Year","78.1",""
"2016","TR","Turkey","Males","Less than 1 year","Year","75.4",""
"2016","TR","Turkey","Females","Less than 1 year","Year","81.0",""
"2016","TR1","Istanbul","Total","Less than 1 year","Year","78.5",""
"2016","TR1","Istanbul","Males","Less than 1 year","Year","75.6",""
"2016","TR1","Istanbul","Females","Less than 1 year","Year","81.4",""
"2016","TR10","Istanbul","Total","Less than 1 year","Year","78.5",""
"2016","TR10","Istanbul","Males","Less than 1 year","Year","75.6",""
"2016","TR10","Istanbul","Females","Less than 1 year","Year","81.4",""
"2016","TR2","Bati Marmara","Total","Less than 1 year","Year","77.8",""
"2016","TR2","Bati Marmara","Males","Less than 1 year","Year","75.0",""
"2016","TR2","Bati Marmara","Females","Less than 1 year","Year","80.7",""
"2016","TR21","Tekirdag, Edirne, Kirklareli","Total","Less than 1 year","Year","77.8",""
"2016","TR21","Tekirdag, Edirne, Kirklareli","Males","Less than 1 year","Year","75.0",""
"2016","TR21","Tekirdag, Edirne, Kirklareli","Females","Less than 1 year","Year","80.8",""
"2016","TR22","Balikesir, Çanakkale","Total","Less than 1 year","Year","77.7",""
"2016","TR22","Balikesir, Çanakkale","Males","Less than 1 year","Year","75.0",""
"2016","TR22","Balikesir, Çanakkale","Females","Less than 1 year","Year","80.6",""
"2016","TR3","Ege","Total","Less than 1 year","Year","78.2",""
"2016","TR3","Ege","Males","Less than 1 year","Year","75.4",""
"2016","TR3","Ege","Females","Less than 1 year","Year","81.0",""
"2016","TR31","Izmir","Total","Less than 1 year","Year","78.5",""
"2016","TR31","Izmir","Males","Less than 1 year","Year","75.6",""
"2016","TR31","Izmir","Females","Less than 1 year","Year","81.4",""
"2016","TR32","Aydin, Denizli, Mugla","Total","Less than 1 year","Year","78.9",""
"2016","TR32","Aydin, Denizli, Mugla","Males","Less than 1 year","Year","76.0",""
"2016","TR32","Aydin, Denizli, Mugla","Females","Less than 1 year","Year","81.8",""
"2016","TR33","Manisa, Afyonkarahisar, Kütahya, Usak","Total","Less than 1 year","Year","77.1",""
"2016","TR33","Manisa, Afyonkarahisar, Kütahya, Usak","Males","Less than 1 year","Year","74.6",""
"2016","TR33","Manisa, Afyonkarahisar, Kütahya, Usak","Females","Less than 1 year","Year","79.7",""
"2016","TR4","Dogu Marmara","Total","Less than 1 year","Year","77.8",""
"2016","TR4","Dogu Marmara","Males","Less than 1 year","Year","75.2",""
"2016","TR4","Dogu Marmara","Females","Less than 1 year","Year","80.5",""
"2016","TR41","Bursa, Eskisehir, Bilecik","Total","Less than 1 year","Year","77.6",""
"2016","TR41","Bursa, Eskisehir, Bilecik","Males","Less than 1 year","Year","75.0",""
"2016","TR41","Bursa, Eskisehir, Bilecik","Females","Less than 1 year","Year","80.3",""
"2016","TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Total","Less than 1 year","Year","77.9",""
"2016","TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Males","Less than 1 year","Year","75.3",""
"2016","TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Females","Less than 1 year","Year","80.6",""
"2016","TR5","Bati Anadolu","Total","Less than 1 year","Year","79.0",""
"2016","TR5","Bati Anadolu","Males","Less than 1 year","Year","76.3",""
"2016","TR5","Bati Anadolu","Females","Less than 1 year","Year","81.6",""
"2016","TR51","Ankara","Total","Less than 1 year","Year","79.2",""
"2016","TR51","Ankara","Males","Less than 1 year","Year","76.5",""
"2016","TR51","Ankara","Females","Less than 1 year","Year","81.9",""
"2016","TR52","Konya, Karaman","Total","Less than 1 year","Year","78.4",""
"2016","TR52","Konya, Karaman","Males","Less than 1 year","Year","75.9",""
"2016","TR52","Konya, Karaman","Females","Less than 1 year","Year","80.9",""
"2016","TR6","Akdeniz","Total","Less than 1 year","Year","78.2",""
"2016","TR6","Akdeniz","Males","Less than 1 year","Year","75.5",""
"2016","TR6","Akdeniz","Females","Less than 1 year","Year","81.0",""
"2016","TR61","Antalya, Isparta, Burdur","Total","Less than 1 year","Year","79.2",""
"2016","TR61","Antalya, Isparta, Burdur","Males","Less than 1 year","Year","76.6",""
"2016","TR61","Antalya, Isparta, Burdur","Females","Less than 1 year","Year","81.9",""
"2016","TR62","Adana, Mersin","Total","Less than 1 year","Year","77.5",""
"2016","TR62","Adana, Mersin","Males","Less than 1 year","Year","74.6",""
"2016","TR62","Adana, Mersin","Females","Less than 1 year","Year","80.6",""
"2016","TR63","Hatay, Kahramanmaras, Osmaniye","Total","Less than 1 year","Year","78.2",""
"2016","TR63","Hatay, Kahramanmaras, Osmaniye","Males","Less than 1 year","Year","75.8",""
"2016","TR63","Hatay, Kahramanmaras, Osmaniye","Females","Less than 1 year","Year","80.8",""
"2016","TR7","Orta Anadolu","Total","Less than 1 year","Year","77.9",""
"2016","TR7","Orta Anadolu","Males","Less than 1 year","Year","75.2",""
"2016","TR7","Orta Anadolu","Females","Less than 1 year","Year","80.6",""
"2016","TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Total","Less than 1 year","Year","78.1",""
"2016","TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Males","Less than 1 year","Year","75.3",""
"2016","TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Females","Less than 1 year","Year","80.9",""
"2016","TR72","Kayseri, Sivas, Yozgat","Total","Less than 1 year","Year","77.8",""
"2016","TR72","Kayseri, Sivas, Yozgat","Males","Less than 1 year","Year","75.2",""
"2016","TR72","Kayseri, Sivas, Yozgat","Females","Less than 1 year","Year","80.4",""
"2016","TR8","Bati Karadeniz","Total","Less than 1 year","Year","78.2",""
"2016","TR8","Bati Karadeniz","Males","Less than 1 year","Year","75.4",""
"2016","TR8","Bati Karadeniz","Females","Less than 1 year","Year","81.0",""
"2016","TR81","Zonguldak, Karabük, Bartin","Total","Less than 1 year","Year","78.0",""
"2016","TR81","Zonguldak, Karabük, Bartin","Males","Less than 1 year","Year","75.3",""
"2016","TR81","Zonguldak, Karabük, Bartin","Females","Less than 1 year","Year","80.6",""
"2016","TR82","Kastamonu, Çankiri, Sinop","Total","Less than 1 year","Year","78.3",""
"2016","TR82","Kastamonu, Çankiri, Sinop","Males","Less than 1 year","Year","75.5",""
"2016","TR82","Kastamonu, Çankiri, Sinop","Females","Less than 1 year","Year","81.1",""
"2016","TR83","Samsun, Tokat, Çorum, Amasya","Total","Less than 1 year","Year","78.2",""
"2016","TR83","Samsun, Tokat, Çorum, Amasya","Males","Less than 1 year","Year","75.4",""
"2016","TR83","Samsun, Tokat, Çorum, Amasya","Females","Less than 1 year","Year","81.0",""
"2016","TR9","Dogu Karadeniz","Total","Less than 1 year","Year","79.9",""
"2016","TR9","Dogu Karadeniz","Males","Less than 1 year","Year","76.5",""
"2016","TR9","Dogu Karadeniz","Females","Less than 1 year","Year","83.4",""
"2016","TR90","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Total","Less than 1 year","Year","79.9",""
"2016","TR90","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Males","Less than 1 year","Year","76.5",""
"2016","TR90","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Females","Less than 1 year","Year","83.4",""
"2016","TRA","Kuzeydogu Anadolu","Total","Less than 1 year","Year","77.7",""
"2016","TRA","Kuzeydogu Anadolu","Males","Less than 1 year","Year","75.1",""
"2016","TRA","Kuzeydogu Anadolu","Females","Less than 1 year","Year","80.5",""
"2016","TRA1","Erzurum, Erzincan, Bayburt","Total","Less than 1 year","Year","78.1",""
"2016","TRA1","Erzurum, Erzincan, Bayburt","Males","Less than 1 year","Year","75.3",""
"2016","TRA1","Erzurum, Erzincan, Bayburt","Females","Less than 1 year","Year","80.9",""
"2016","TRA2","Agri, Kars, Igdir, Ardahan","Total","Less than 1 year","Year","77.4",""
"2016","TRA2","Agri, Kars, Igdir, Ardahan","Males","Less than 1 year","Year","74.9",""
"2016","TRA2","Agri, Kars, Igdir, Ardahan","Females","Less than 1 year","Year","80.0",""
"2016","TRB","Ortadogu Anadolu","Total","Less than 1 year","Year","78.1",""
"2016","TRB","Ortadogu Anadolu","Males","Less than 1 year","Year","75.2",""
"2016","TRB","Ortadogu Anadolu","Females","Less than 1 year","Year","81.1",""
"2016","TRB1","Malatya, Elazig, Bingöl, Tunceli","Total","Less than 1 year","Year","78.8",""
"2016","TRB1","Malatya, Elazig, Bingöl, Tunceli","Males","Less than 1 year","Year","75.9",""
"2016","TRB1","Malatya, Elazig, Bingöl, Tunceli","Females","Less than 1 year","Year","81.7",""
"2016","TRB2","Van, Mus, Bitlis, Hakkari","Total","Less than 1 year","Year","77.4",""
"2016","TRB2","Van, Mus, Bitlis, Hakkari","Males","Less than 1 year","Year","74.5",""
"2016","TRB2","Van, Mus, Bitlis, Hakkari","Females","Less than 1 year","Year","80.3",""
"2016","TRC","Güneydogu Anadolu","Total","Less than 1 year","Year","77.5",""
"2016","TRC","Güneydogu Anadolu","Males","Less than 1 year","Year","74.6",""
"2016","TRC","Güneydogu Anadolu","Females","Less than 1 year","Year","80.4",""
"2016","TRC1","Gaziantep, Adiyaman, Kilis","Total","Less than 1 year","Year","77.0",""
"2016","TRC1","Gaziantep, Adiyaman, Kilis","Males","Less than 1 year","Year","74.6",""
"2016","TRC1","Gaziantep, Adiyaman, Kilis","Females","Less than 1 year","Year","79.3",""
"2016","TRC2","Sanliurfa, Diyarbakir","Total","Less than 1 year","Year","77.7",""
"2016","TRC2","Sanliurfa, Diyarbakir","Males","Less than 1 year","Year","74.5",""
"2016","TRC2","Sanliurfa, Diyarbakir","Females","Less than 1 year","Year","80.9",""
"2016","TRC3","Mardin, Batman, Sirnak, Siirt","Total","Less than 1 year","Year","78.3",""
"2016","TRC3","Mardin, Batman, Sirnak, Siirt","Males","Less than 1 year","Year","75.0",""
"2016","TRC3","Mardin, Batman, Sirnak, Siirt","Females","Less than 1 year","Year","81.6",""
